,id_list,songname,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clean_songname,clean_artist
891,0NnLP6EVzmMsKxSAxtsN6V,Groovejet (If This Ain't Love) - DJ Spiller's Extended Vocal Mix,Spiller,0.791,0.611,9,-9.815,1,0.0615,0.000264,0.489,0.354,0.784,123.004,groovejet(ifthisain'tlove)-djspiller'sextendedvocalmix,spiller
892,6yV1y0Am7xh09lXpKnBRqT,Back Together,Recovery Mafia,0.932,0.802,10,-4.398,0,0.441,0.00187,0.215,0.193,0.851,127.986,backtogether,recoverymafia
893,5v0WLCuheXViMjHum0DoS7,Groovejet - Radio Edit,Lissat & Voltaxx,0.703,0.932,7,-4.181,1,0.0941,0.00526,0.00049,0.722,0.591,124.024,groovejet-radioedit,lissat&voltaxx
894,6ZoBkmNGZ4pTDB8M8GwrQp,Chase the Sun,Planet Funk,0.583,0.776,9,-7.488,0,0.0311,0.0161,0.0179,0.355,0.497,127.991,chasethesun,planetfunk
895,1weTodopkkjXXPAmVuGWBw,Freak It,Antoine Clamaran,0.711,0.933,3,-3.244,1,0.061,0.00624,0.00111,0.7,0.78,125.97,freakit,antoineclamaran
896,2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,promiscuous,nellyfurtado
897,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,stereohearts(feat.adamlevine),gymclassheroes
898,7kMfu3KUydmrFVGEAhjtyl,Good Girls Go Bad (feat. Leighton Meester),Cobra Starship,0.594,0.874,0,-3.716,1,0.0815,0.0116,0.0,0.549,0.628,119.964,goodgirlsgobad(feat.leightonmeester),cobrastarship
899,2qPUnoasNe4Ep43emVXEig,Billionaire (feat. Bruno Mars),Travie McCoy,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,billionaire(feat.brunomars),traviemccoy
900,4lLtanYk6tkMvooU0tWzG8,Grenade,Bruno Mars,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,grenade,brunomars
901,6pymOcrCnMuCWdgGVTvUgP,3,Britney Spears,0.697,0.709,5,-1.917,0,0.0455,0.0452,0.0,0.138,0.787,134.91,3,britneyspears
902,7bLBekAdZXj48UVI0QpJbO,"Too Little, Too Late - Radio Version",JoJo,0.465,0.772,6,-6.281,0,0.058,0.0185,2.43e-06,0.0864,0.741,82.376,"toolittle,toolate-radioversion",jojo
903,0gJvqi9QyASOCtJu99tytc,Because of You,Kelly Clarkson,0.587,0.583,5,-5.284,0,0.0313,0.248,0.0,0.124,0.15,139.92,becauseofyou,kellyclarkson
904,6mVvHypAxQT1wxpduZPUp2,Candyman,Christina Aguilera,0.657,0.725,11,-4.863,0,0.205,0.00512,9.85e-05,0.108,0.578,173.017,candyman,christinaaguilera
905,1oQZk2bKBLgP1cbuFKvjkq,If I Were a Boy,Beyoncé,0.63,0.504,6,-6.152,1,0.0334,0.0953,0.0,0.308,0.487,89.946,ifiwereaboy,beyoncé
906,3VzJE6yGuj8fDExUh6TLnc,Candy Shop,50 Cent,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,candyshop,50cent
907,76Y07hjDi7fjJnZKsQbEaF,Beautiful Liar,Beyoncé,0.765,0.754,8,-3.736,1,0.0764,0.0053,0.000286,0.157,0.404,91.973,beautifulliar,beyoncé
908,2DPYlWl50ydYsnnuryL5aX,Cooler Than Me (feat. Big Sean),Mike Posner,0.837,0.515,7,-4.065,0,0.0793,0.103,0.0,0.233,0.769,129.001,coolerthanme(feat.bigsean),mikeposner
909,3BnvVIFwQXXMGjkW4rWRJj,Don't Phunk With My Heart,Black Eyed Peas,0.69,0.928,5,-2.76,0,0.061,0.00937,0.0,0.547,0.604,130.889,don'tphunkwithmyheart,blackeyedpeas
910,0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,temperature,seanpaul
911,0mUyMawtxj1CJ76kn9gIZK,Bad Day,Daniel Powter,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,badday,danielpowter
912,2EVv4Vxu3HGPr32CQecgHx,Genie in a Bottle,Christina Aguilera,0.627,0.8,1,-6.945,1,0.162,0.21,0.000123,0.137,0.912,175.815,genieinabottle,christinaaguilera
913,1IAzD1muglOxOcPbUHs70R,Whatever You Like,T.I.,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053,whateveryoulike,t.i.
914,1vxw6aYJls2oq3gW0DujAo,Crazy,Gnarls Barkley,0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,crazy,gnarlsbarkley
915,7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,indaclub,50cent
916,3S0OXQeoh0w6AY8WQVckRW,I'm Yours,Jason Mraz,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,i'myours,jasonmraz
917,1lkvpmrCaXK8QtliFDcHBO,Bubbly,Colbie Caillat,0.688,0.477,9,-6.684,1,0.036,0.594,0.0,0.115,0.257,127.866,bubbly,colbiecaillat
918,1C79CxJdMHjk9RkwX04DRh,Applause,Lady Gaga,0.67,0.787,7,-4.277,0,0.0519,0.0228,1.74e-06,0.125,0.713,139.906,applause,ladygaga
919,6iBaw0T7b3pTmMH1eMrul0,Bad Girls,M.I.A.,0.641,0.915,1,-2.608,1,0.0599,0.0012,0.0,0.0967,0.336,143.424,badgirls,m.i.a.
920,0tg9TXk4o343mG64uegtPY,Pump It Up,Danzel,0.8,0.908,11,-7.068,0,0.0631,0.0653,1.11e-05,0.923,0.865,129.018,pumpitup,danzel
921,7mpcmYoOCeI5gh5azJSnWY,You Don't Know Me (feat. Duane Harden) - Radio Edit,Armand Van Helden,0.684,0.85,5,-3.311,1,0.109,0.0192,0.000137,0.589,0.925,129.963,youdon'tknowme(feat.duaneharden)-radioedit,armandvanhelden
922,33EZA9mVqp51pBQF1EWu6r,The Weekend - Original Version,Michael Gray,0.736,0.674,4,-9.929,0,0.0559,0.000113,0.334,0.0254,0.754,127.043,theweekend-originalversion,michaelgray
923,1540rvDN2GdXEC6Vptug4w,B*tch - Radio Edit,Dave McCullen,0.727,0.794,9,-8.056,1,0.0386,0.00574,0.00137,0.0348,0.793,131.956,b*tch-radioedit,davemccullen
924,4hjuUelurEBKlqpJPJ77Iw,Pocketful of Sunshine,Natasha Bedingfield,0.726,0.881,9,-3.892,0,0.0391,0.203,0.0,0.108,0.682,110.019,pocketfulofsunshine,natashabedingfield
925,0OPyDgTRuIdCJ9B4bYSths,Hotel Room Service,Pitbull,0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,hotelroomservice,pitbull
926,36ux3YuUsGTWPT8fXclS45,E.T.,Katy Perry,0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,e.t.,katyperry
927,2n4uOdMHzEvcZ0KP7iQnay,Lose My Breath,Destiny's Child,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,losemybreath,destiny'schild
928,3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,hungup,madonna
929,1z6WtY7X4HQJvzxC4UgkSf,Love On Top,Beyoncé,0.652,0.748,0,-5.242,1,0.0887,0.0849,0.0,0.604,0.652,94.1,loveontop,beyoncé
930,0jrz4ZQKCsC6h2vzqgHiEp,Get Low,Lil Jon & The East Side Boyz,0.771,0.621,1,-7.453,1,0.0376,0.0297,0.0,0.124,0.154,101.007,getlow,liljon&theeastsideboyz
931,7dltD9eEX7X1zk8JJ9BS0e,Superstar (feat. Matthew Santos),Lupe Fiasco,0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812,superstar(feat.matthewsantos),lupefiasco
932,72by3Re4C3eVEBXvsUo0zV,Green Light (feat. André 3000),John Legend,0.622,0.882,9,-5.59,0,0.119,0.0912,0.0,0.216,0.762,77.506,greenlight(feat.andré3000),johnlegend
933,6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,0.495,0.762,8,-3.842,1,0.0862,0.591,0.0,0.0763,0.708,123.893,lovemenow,johnlegend
934,4naGrUoLU5bWxAS6EKJXcZ,It's Gonna Be Alright - Dj Guan's Club Mix,Deep Zone,0.822,0.678,7,-13.85,1,0.0636,0.0715,0.889,0.137,0.744,127.0,it'sgonnabealright-djguan'sclubmix,deepzone
935,7BfUavTvWwIK1ST9DtuGkD,It's Like That,Run–D.M.C.,0.855,0.968,1,-6.219,1,0.0387,0.00695,0.402,0.149,0.675,129.032,it'slikethat,run–d.m.c.
936,2ze7s5CrESggiWA3RpDYIy,I'm Like A Bird,Nelly Furtado,0.622,0.616,10,-5.107,1,0.0349,0.147,3.87e-06,0.218,0.598,89.673,i'mlikeabird,nellyfurtado
937,4xGuK7FsXuZwHCCuNnPzbD,L'Amour Toujours,Gigi D'Agostino,0.617,0.728,7,-7.932,1,0.0292,0.0328,0.0482,0.36,0.808,139.066,l'amourtoujours,gigid'agostino
938,306LQdB2k5yBGsiIV2oeC3,When You Say Nothing At All,Ronan Keating,0.567,0.452,7,-10.647,1,0.023,0.166,1.2e-06,0.0869,0.352,86.969,whenyousaynothingatall,ronankeating
939,1dKm4a7TOYFzzTQvU59C59,Mercy,Duffy,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.912,mercy,duffy
940,2UmIV6L2kavGpZnti5YIrL,"Relax, Take It Easy",MIKA,0.699,0.692,6,-8.218,0,0.0332,0.0567,0.0161,0.129,0.609,121.863,"relax,takeiteasy",mika
941,7ulZJytSQ43kwDjT2AL0LZ,A Thousand Miles,Vanessa Carlton,0.454,0.827,11,-3.774,1,0.0398,0.328,0.0,0.226,0.32,94.767,athousandmiles,vanessacarlton
942,34jtsFqKNRSJFa0r6ZRqQh,Last Night a D.J. Saved My Life,Indeep,0.849,0.657,11,-7.509,1,0.205,0.0463,2.93e-05,0.117,0.864,112.682,lastnightad.j.savedmylife,indeep
943,1d2gFz0ihyBc72sOD8WgnA,Waterman 2017 (feat. Spyder),Olav Basoski,0.62,0.836,7,-7.533,1,0.0707,0.00555,0.91,0.041,0.36,125.106,waterman2017(feat.spyder),olavbasoski
944,2BBFzm0CRPe9O1rBKaQL3C,Love Me (feat. Nelson) - Dub,Daniel Bovie,0.862,0.706,0,-6.733,1,0.0464,0.00415,0.0071,0.0634,0.718,126.979,loveme(feat.nelson)-dub,danielbovie
945,2VYlbeHymVKN0ABoU16DTI,Open Your Mind,U.S.U.R.A.,0.76,0.781,5,-10.577,1,0.0443,0.0215,0.733,0.235,0.524,130.851,openyourmind,u.s.u.r.a.
946,4nuXFTG32FHovw8gtZc0dP,Bubble Bath,The Swiss,0.889,0.601,0,-6.739,0,0.0564,0.0895,0.8,0.143,0.736,124.956,bubblebath,theswiss
947,0zQp3kwRHBSVkwhF7zLbSE,Seven Days and One Week,BBE,0.778,0.812,1,-15.754,1,0.0547,0.000985,0.88,0.0607,0.479,137.858,sevendaysandoneweek,bbe
948,2dnJIgDxsUUZLO8KoyFe0X,4 My People - Basement Jaxx Remix; Radio Edit,Missy Elliott,0.789,0.846,11,-4.923,0,0.038,0.00155,0.851,0.0607,0.912,131.074,4mypeople-basementjaxxremix;radioedit,missyelliott
949,6uwIjOCABNYLorXarhfe8q,Case Of The Ex (Whatcha Gonna Do),Mýa,0.777,0.584,1,-8.254,0,0.044,0.0571,3.72e-05,0.0897,0.359,97.993,caseoftheex(whatchagonnado),mýa
950,1hPO8j1WYHYkKH9P95Iri1,Sweet About Me - Radio Edit,Gabriella Cilmi,0.657,0.607,6,-8.106,1,0.0293,0.0596,1.8e-06,0.133,0.536,132.037,sweetaboutme-radioedit,gabriellacilmi
951,0zmpkgWLqsAVIYTWld1gaE,Little Talks,Of Monsters and Men,0.461,0.651,1,-9.475,1,0.0323,0.0223,0.0,0.118,0.438,103.064,littletalks,ofmonstersandmen
952,068LmtzI6xJJDPfPnMje0U,Let It Happen,Tame Impala,0.602,0.874,1,-5.906,0,0.0428,0.00476,0.0192,0.108,0.612,125.017,letithappen,tameimpala
953,0vFs2Eorve6vnnQcmItot1,Mas Que Nada - Radio Edit,Sérgio Mendes,0.761,0.868,5,-6.061,0,0.0667,0.0245,1.12e-06,0.11,0.963,100.037,masquenada-radioedit,sérgiomendes
954,30OQ2N14TkBySk9KNXvG8U,Year 3000,Busted,0.587,0.723,11,-10.59,1,0.0343,0.000181,0.0,0.0946,0.89,107.009,year3000,busted
955,66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Jack Ü,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,whereareünow(withjustinbieber),jackü
956,1nrackcWUBo87xecPgry2G,Millennium,Robbie Williams,0.545,0.902,6,-5.302,1,0.0471,0.0556,0.0,0.196,0.777,91.251,millennium,robbiewilliams
957,6RB9YvNyP0RZfCUcMtZELH,Freedom,Pharrell Williams,0.428,0.559,1,-6.374,0,0.067,0.395,3.56e-05,0.136,0.607,86.459,freedom,pharrellwilliams
958,40MkEbKzuSW9ET6HBngqnK,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,lightitup(feat.nyla&fuseodg)[remix],majorlazer
959,4AOpEhqA7zHxQjkHmRrAp7,This Girl - Kungs Vs. Cookin' On 3 Burners,Kungs,0.79,0.705,0,-4.684,0,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,thisgirl-kungsvs.cookin'on3burners,kungs
960,09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,sorry,justinbieber
961,6RsWqX8zABZLhZydXxEFOm,Can't Feel My Face,The Weeknd,0.702,0.77,9,-5.416,0,0.0482,0.124,0.0,0.103,0.593,107.951,can'tfeelmyface,theweeknd
962,2L6orAlH8tBhiFTumIfMyF,Call on Me - Ryan Riback Remix,Starley,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,callonme-ryanribackremix,starley
963,0nPk9f8HTTqHnnzqYY0obM,We Be Burnin',Sean Paul,0.907,0.77,1,-5.837,1,0.197,0.378,0.0,0.0791,0.871,117.009,webeburnin',seanpaul
964,6IOKrkLJQYDwCf6nthu8DB,It's Raining Men,Geri Halliwell,0.637,0.929,5,-6.03,0,0.0447,0.063,0.00796,0.318,0.604,136.482,it'srainingmen,gerihalliwell
965,3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,dancinginthemoonlight,toploader
966,2j8ytKQyphXSN6O2XPqfIL,A Thousand Miles,Vanessa Carlton,0.534,0.707,11,-8.293,1,0.0374,0.294,0.0,0.137,0.297,94.747,athousandmiles,vanessacarlton
967,12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),Kygo,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,itain’tme(withselenagomez),kygo
968,0FuTx2s3YH1ppmtiM6l0zI,September Song,JP Cooper,0.623,0.654,0,-5.675,0,0.0372,0.0545,0.0,0.0838,0.401,95.921,septembersong,jpcooper
969,2SZy40PLDk3vFucXUGFCFA,You Don't Know Me,Jax Jones,0.874,0.67,11,-6.064,0,0.126,0.165,0.0,0.185,0.68,124.011,youdon'tknowme,jaxjones
970,2Y6HWIuckvl1hjmgIs4c6t,Hungry - Remix,Niklas Ibach,0.772,0.664,10,-8.802,1,0.0477,0.184,0.0183,0.102,0.619,120.967,hungry-remix,niklasibach
971,3EBpMsjj3WWGBsOIQQRKAw,Yeke Yeke,Mory Kanté,0.667,0.797,8,-11.325,1,0.0407,0.145,0.00582,0.293,0.694,125.75,yekeyeke,morykanté
972,3cFsmM51N5zMAuu1nNY4Tw,No Lie,Sean Paul,0.741,0.891,7,-2.824,1,0.119,0.0437,0.0,0.256,0.449,102.002,nolie,seanpaul
973,5DwoJ3fGenD61jiDndRrvo,Together,The Magician,0.719,0.853,10,-3.938,0,0.0356,0.0978,8.58e-05,0.113,0.443,121.996,together,themagician
974,06VFJ6o6ywoSdrSWMZMIoN,Georgia,Tiggs Da Author,0.67,0.884,11,-2.875,0,0.215,0.141,0.0,0.291,0.536,143.778,georgia,tiggsdaauthor
975,6XvUQ0P200tUz9WypWLbzT,Summer Jam 2003,The Underdog Project,0.783,0.672,9,-11.285,0,0.101,0.394,0.0361,0.202,0.787,129.989,summerjam2003,theunderdogproject
976,01Cb9OXwsuybeQ2hCAAzE3,Boy Boy Boy - Original,andhim,0.72,0.797,5,-8.354,0,0.0728,0.00167,0.466,0.424,0.423,119.981,boyboyboy-original,andhim
977,7JAQ5Rl4RbUUlWvPu0B6o9,In The Air,TV Rock feat. Rudy,0.555,0.883,10,-4.978,0,0.0314,0.00843,0.263,0.701,0.457,128.047,intheair,tvrockfeat.rudy
978,1IH25uwTkLlS1su9LaKUJi,Superfresh - Oliver Heldens Remix,Jamiroquai,0.827,0.707,5,-7.625,0,0.0393,0.00821,0.173,0.0769,0.654,124.987,superfresh-oliverheldensremix,jamiroquai
979,02TaGQZsRELViRutlIgFFr,The Real Life,Super3,0.617,0.903,10,-7.259,1,0.0376,0.00263,0.517,0.315,0.687,129.0,thereallife,super3
980,5D6hyNmmu1Ar1ie9jIZc5u,Somebody To Love,Mr. Belt & Wezol,0.8,0.77,1,-6.87,0,0.0523,0.016,0.00401,0.0388,0.466,125.004,somebodytolove,mr.belt&wezol
981,2FJQrAoT90G0e035Pygwq6,Feeling For You,Sugar Hill,0.851,0.659,1,-7.421,1,0.0789,0.0227,0.137,0.0759,0.895,120.979,feelingforyou,sugarhill
982,4VNbsxa0Er2514qvwJvrPM,Wouldn't You Like To Be A Hoe Too,DJ Slugo,0.859,0.448,9,-10.702,1,0.077,0.000365,0.192,0.115,0.567,134.425,wouldn'tyouliketobeahoetoo,djslugo
983,2KyYW68hWt6EMKld0cp8tu,Let the Sun Shine 2012 - Tocadisco Radio Edit,Milk & Sugar,0.683,0.937,7,-5.524,1,0.0405,0.00462,0.7,0.0877,0.225,125.996,letthesunshine2012-tocadiscoradioedit,milk&sugar
984,4dfTZexJaU46OiLItQ1k07,Put Your Hands Up - DJ Tonka Radio Edit,The Black & White Brothers,0.874,0.771,10,-8.136,0,0.197,0.00405,0.00308,0.182,0.711,127.882,putyourhandsup-djtonkaradioedit,theblack&whitebrothers
985,5NULr84vgEdZiJJ4cHVy9A,2People (feat. Tara Busch) - Louis La Roche Remix,Jean Jacques Smoothie,0.863,0.747,10,-7.274,0,0.113,0.00786,0.588,0.0495,0.743,127.128,2people(feat.tarabusch)-louislarocheremix,jeanjacquessmoothie
986,5Xc74Dn1ZKH6H8XaVGOHXG,On My Mind,Disciples,0.741,0.893,0,-2.549,0,0.0384,0.0435,3.19e-05,0.0371,0.733,122.056,onmymind,disciples
987,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,onekiss(withdualipa),calvinharris
988,04YFRczeeieYRlsrPJ8hjh,Real Life,Duke Dumont,0.673,0.741,7,-5.247,0,0.0549,0.149,0.00101,0.165,0.604,123.941,reallife,dukedumont
989,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,0.653,0.809,0,-4.057,1,0.0474,0.194,0.0,0.165,0.55,92.213,"thesedays(feat.jessglynne,macklemore&dancaplen)",rudimental
990,45sGyAtAxD6efaN0bJAFgh,Bailar (feat. Elvis Crespo) - Radio Edit,Deorro,0.799,0.738,9,-9.043,1,0.118,0.0485,0.34,0.0603,0.397,128.051,bailar(feat.elviscrespo)-radioedit,deorro
991,0B6DcuwyubDDbomysc57KC,Go Bang,PNAU,0.598,0.893,2,-3.072,1,0.0319,0.0714,0.0159,0.146,0.485,120.972,gobang,pnau
992,00lNx0OcTJrS3MKHcB80HY,You Don't Know Me - Radio Edit,Jax Jones,0.876,0.669,11,-6.054,0,0.138,0.163,0.0,0.185,0.682,124.007,youdon'tknowme-radioedit,jaxjones
993,7BfiAzV3ASEK9egnfxN1v1,Dreamer,Axwell /\ Ingrosso,0.625,0.833,7,-5.389,0,0.0347,0.0274,0.0,0.264,0.581,126.013,dreamer,axwell/\ingrosso
994,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,howdeepisyourlove,calvinharris
995,1sBhJGPUKrdRycgKxve70v,Hot2Touch,Felix Jaehn,0.755,0.719,1,-5.316,0,0.0421,0.000875,1.53e-05,0.326,0.813,121.986,hot2touch,felixjaehn
996,1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,myway,calvinharris
997,0vOe36euceLFGLN5HUkpUB,Pushing On,Oliver Dollar,0.89,0.625,6,-6.126,0,0.0464,0.0177,0.151,0.0931,0.531,122.002,pushingon,oliverdollar
998,4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes,0.792,0.895,1,-3.112,0,0.0589,0.165,0.0,0.0501,0.794,94.968,"1,2,3(feat.jasonderulo&delaghetto)",sofíareyes
999,51aUM1qfSsvwKRaaqZG25j,Breakaway,Skyward Story,0.621,0.888,7,-3.221,1,0.0361,0.15,0.0,0.0773,0.939,128.06,breakaway,skywardstory
1000,3Fp06IJMlyYYw6RKPLcDPv,Reach Up,Perfecto Allstarz,0.617,0.954,0,-4.832,1,0.0372,0.000479,0.924,0.334,0.737,126.004,reachup,perfectoallstarz
1001,1oHxIPqJyvAYHy0PVrDU98,Drinking from the Bottle (feat. Tinie Tempah),Calvin Harris,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,drinkingfromthebottle(feat.tinietempah),calvinharris
1002,4J7CKHCF3mdL4diUsmW8lq,Under Control (feat. Hurts),Calvin Harris,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,undercontrol(feat.hurts),calvinharris
1003,767AsV1cQwmOU4PJG96MzO,Do It Right,Martin Solveig,0.813,0.777,5,-4.355,0,0.0828,0.0663,0.0421,0.0785,0.579,125.065,doitright,martinsolveig
1004,0EvphKjVl4hVGvvAFYoJt1,Another Chance - Radio Edit,Roger Sanchez,0.603,0.895,3,-6.93,1,0.0313,0.000532,0.0219,0.302,0.817,129.88,anotherchance-radioedit,rogersanchez
1005,0G5N8DyVtVAV8tmiUkfH3j,Horny - Mousse T.'s Extended Mix,Mousse T.,0.739,0.897,11,-6.138,0,0.0512,0.000167,0.396,0.0665,0.634,122.861,horny-mousset.'sextendedmix,mousset.
1006,6F9jdzX7CfixvCsCkW7zw9,Sorry Seems To Be The Hardest Word,Blue,0.564,0.6,7,-6.814,0,0.0305,0.183,2.19e-06,0.38,0.442,78.955,sorryseemstobethehardestword,blue
1007,0UODoSWbhBQyUhzL10D03d,Hole In The Head,Sugababes,0.785,0.933,6,-4.629,0,0.0309,0.0303,0.0,0.137,0.962,125.011,holeinthehead,sugababes
1008,6O85MfGECKBqAK2MgSbCaj,Places,Martin Solveig,0.728,0.858,0,-3.866,0,0.0457,0.264,0.000761,0.158,0.638,122.01,places,martinsolveig
1009,5nEdwtSv0qqeE0l4o1lR4q,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,Sean Paul,0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824,(whenyougonna)giveituptome(feat.keyshiacole)-radioversion,seanpaul
1010,1RmgLVx1f90AuMnqRHZS5j,Come Back and Stay,Paul Young,0.639,0.861,6,-6.051,0,0.0917,0.131,1.19e-05,0.163,0.781,130.546,comebackandstay,paulyoung
1011,5hlAqnxFo4esq8JRvQbP3G,Disco's Revenge - Freemasons Vocal mix,Gusto,0.632,0.921,8,-6.902,1,0.0423,0.000136,0.454,0.33,0.901,127.981,disco'srevenge-freemasonsvocalmix,gusto
1012,1SikpyiVukuJKAXo0QsrGA,It Just Won´t Do (Club Mix (Spanish Free)) - Club Mix (Spanish Free),Tim Deluxe,0.721,0.953,5,-4.916,0,0.0526,0.000599,0.853,0.298,0.862,129.996,itjustwon´tdo(clubmix(spanishfree))-clubmix(spanishfree),timdeluxe
1013,6ddwAG3GRjdrdQQlyvzYLC,Same Man - Radio Edit,Till West,0.653,0.812,1,-7.451,1,0.0351,9.04e-05,0.2,0.232,0.968,125.589,sameman-radioedit,tillwest
1014,2JQJ8lCrRg33HxNHh8vcWi,Donald Trump,Mac Miller,0.716,0.936,1,-4.968,0,0.123,0.0318,0.0,0.367,0.802,81.508,donaldtrump,macmiller
1015,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,ilikemebetter,lauv
1016,042lLPZzP8WN4lts07QOPV,Ready Or Not - Radio Edit,The Course,0.608,0.885,10,-7.737,0,0.0393,0.00205,0.312,0.193,0.415,124.996,readyornot-radioedit,thecourse
1017,1ohbjkuczl6hEoYEo931PH,Sing Hallelujah!,Dr. Alban,0.759,0.822,5,-7.268,0,0.0367,0.00136,0.0167,0.131,0.94,124.713,singhallelujah!,dr.alban
1018,1di1BEgJYzPvXUuinsYJGP,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,0.731,0.853,10,-4.219,0,0.0363,0.0352,0.0,0.268,0.605,108.016,everybody(backstreet'sback)-radioedit,backstreetboys
1019,7tHYA0eEH6dAAzMurBNvT9,Ain't That Just the Way,Lutricia McNeal,0.743,0.651,7,-9.336,1,0.221,0.0583,0.0,0.186,0.768,173.871,ain'tthatjusttheway,lutriciamcneal
1020,3aDebIiHIYUXv6KVQRrIRY,Bailando,Paradisio,0.615,0.99,8,-3.42,0,0.0686,0.058,6.18e-05,0.129,0.793,132.829,bailando,paradisio
1021,12BbMJsJi65mxneq6c9Lm7,All That She Wants,Ace of Base,0.707,0.628,11,-9.684,1,0.0877,0.00526,8.21e-05,0.104,0.87,187.548,allthatshewants,aceofbase
1022,4ih3dyFZoeTdaeJW9mPbOI,Mr. Vain - Original Radio Edit,Culture Beat,0.703,0.997,9,-7.666,0,0.0399,0.0726,0.0235,0.123,0.391,132.872,mr.vain-originalradioedit,culturebeat
1023,3tyTt5pEWblt96j1HsXiV5,Freedom! '90 - Remastered,George Michael,0.677,0.852,5,-10.856,1,0.0449,0.225,4.04e-05,0.0595,0.93,91.689,freedom!'90-remastered,georgemichael
1024,4vfzROmNsxedKICcHod5Rh,Here Comes the Hotstepper,Ini Kamoze,0.852,0.537,7,-7.424,1,0.114,0.0328,0.000248,0.229,0.483,100.369,herecomesthehotstepper,inikamoze
1025,2AlVWg58iy4Cx6KqD0XYu2,Picture Of You,Boyzone,0.768,0.919,0,-6.066,1,0.0416,0.109,1.14e-06,0.366,0.862,116.649,pictureofyou,boyzone
